Date,Stock price,Strike price,T,Risk-Free Rate,Log Returns,Historical Volatility
2020-05-21,54.4,,,0.0068,-0.002388427,0.245680593
2020-05-22,54.8116,,,0.0066,0.00327358,0.245616298
2020-05-26,55.6333,,,0.0069,0.006462342,0.24555929
2020-05-27,54.724,,,0.0068,-0.007156988,0.24551058
2020-05-28,54.234,,,0.007,-0.003906197,0.245450648
2020-05-29,53.9167,,,0.0065,-0.002548334,0.245387789
2020-06-01,57.2,,,0.0066,0.025672726,0.24549297
2020-06-02,59.6467,,,0.0068,0.018190392,0.245510727
2020-06-03,59.208,,,0.0077,-0.00320603,0.245449308
2020-06-04,59.3253,,,0.0082,0.000859552,0.245383603
2020-06-05,58.5227,,,0.0091,-0.005915589,0.245330208
2020-06-08,61.2667,,,0.0088,0.019900134,0.245365151
2020-06-09,62.6673,,,0.0084,0.009816495,0.245322016
2020-06-10,66.1253,,,0.0075,0.023326672,0.245395917
2020-06-11,66.0133,,,0.0066,-0.000736212,0.245331037
2020-06-12,65.3333,,,0.0071,-0.004496849,0.245273225
2020-06-15,61.186,,,0.0071,-0.028482533,0.24544233
2020-06-16,67.4567,,,0.0075,0.042373029,0.245849956
2020-06-17,65.8473,,,0.0074,-0.01048712,0.245819182
2020-06-18,66.8667,,,0.0071,0.006671919,0.245763179
2020-06-19,67.5187,,,0.007,0.004214181,0.245700973
2020-06-22,66.6633,,,0.0071,-0.005537263,0.245646538
2020-06-23,66.592,,,0.0072,-0.00046475,0.24558166
2020-06-24,66.274,,,0.0069,-0.002078875,0.245518645
2020-06-25,63.618,,,0.0068,-0.017763172,0.245547169
2020-06-26,66.3187,,,0.0064,0.018055993,0.245563291
2020-06-29,64.6007,,,0.0064,-0.011398781,0.245538538
2020-06-30,67.0667,,,0.0066,0.016269714,0.245538705
2020-07-01,72.2,,,0.0069,0.03203026,0.245738887
2020-07-02,81.432,,,0.0068,0.052257904,0.246391591
2020-07-06,85.1127,,,0.0069,0.019199266,0.246417669
2020-07-07,93.6673,,,0.0065,0.041593634,0.246801277
2020-07-08,93.6667,,,0.0067,-2.78195E-06,0.246736214
2020-07-09,93.1327,,,0.0062,-0.002483026,0.246674017
2020-07-10,93.0667,,,0.0065,-0.000307879,0.246609222
2020-07-13,110.6,,,0.0064,0.074960812,0.248020597
2020-07-14,103.7333,,,0.0063,-0.027836933,0.248176345
2020-07-15,102.8667,,,0.0064,-0.003643386,0.248116373
2020-07-16,98.4773,,,0.0062,-0.018938675,0.248156067
2020-07-17,100.8967,,,0.0064,0.010540829,0.248115698
2020-07-20,101.2673,,,0.0062,0.001592269,0.248050499
2020-07-21,109.3287,,,0.0061,0.033264953,0.248265454
2020-07-22,106.6,,,0.006,-0.010976979,0.248237745
2020-07-23,111.93,,,0.0059,0.021189299,0.248282434
2020-07-24,94.4007,,,0.0059,-0.073971289,0.249707112
2020-07-27,95.6667,,,0.0062,0.005785579,0.249647964
2020-07-28,100.2667,,,0.0059,0.020395928,0.249683498
2020-07-29,100.0667,,,0.0058,-0.000867144,0.249618789
2020-07-30,99.2,,,0.0055,-0.003777906,0.249559048
2020-07-31,101,,,0.0055,0.007809702,0.249506393
2020-08-03,96.6133,,,0.0056,-0.019284457,0.249548443
2020-08-04,99.6673,,,0.0052,0.013515777,0.249525434
2020-08-05,99.5327,,,0.0055,-0.000586908,0.249460697
2020-08-06,99.3887,,,0.0055,-0.000628775,0.249396043
2020-08-07,99.9693,,,0.0057,0.002529641,0.249331582
2020-08-10,96.5333,,,0.0059,-0.015189498,0.249334473
2020-08-11,93.0667,,,0.0064,-0.015882838,0.249343286
2020-08-12,98,,,0.0069,0.022431761,0.249401003
2020-08-13,107.4,,,0.0071,0.039778206,0.249734688
2020-08-14,110.9993,,,0.0071,0.014315959,0.249717045
2020-08-17,111.8,,,0.0069,0.003121564,0.249653284
2020-08-18,126.5993,,,0.0067,0.053989501,0.250328174
2020-08-19,124.3333,,,0.0068,-0.007843844,0.250283111
2020-08-20,124.0453,,,0.0065,-0.001007147,0.250218957
2020-08-21,136.3173,,,0.0064,0.040970662,0.250573663
2020-08-24,141.752,,,0.0065,0.01697822,0.250575809
2020-08-25,131.6593,,,0.0069,-0.032077653,0.250795246
2020-08-26,137.3333,,,0.0069,0.018324314,0.250809088
2020-08-27,145.364,,,0.0074,0.024681009,0.250890965
2020-08-28,153.008,,,0.0074,0.022257273,0.250944158
2020-08-31,148.2033,,,0.0072,-0.013856264,0.250936185
2020-09-01,167.38,,,0.0068,0.052845689,0.25157075
2020-09-02,159.6633,,,0.0066,-0.020498462,0.251625134
2020-09-03,135.7433,,,0.0063,-0.070486698,0.252879362
2020-09-04,134.27,,,0.0072,-0.004739414,0.252822214
2020-09-08,118.6667,,,0.0069,-0.053650124,0.253522952
2020-09-09,118.8667,,,0.0071,0.000731341,0.25345744
2020-09-10,128.7367,,,0.0068,0.034642166,0.253684168
2020-09-11,127.3133,,,0.0067,-0.004828597,0.253627125
2020-09-14,126.9833,,,0.0068,-0.001127166,0.253562744
2020-09-15,145.52,,,0.0068,0.059176077,0.254365727
2020-09-16,146.6233,,,0.0069,0.003280304,0.254301561
2020-09-17,138.5333,,,0.0069,-0.02464881,0.254403087
2020-09-18,149.3133,,,0.007,0.032544314,0.254592341
2020-09-21,151.0433,,,0.0068,0.005002972,0.254531015
2020-09-22,143.2,,,0.0068,-0.023158448,0.2546134
2020-09-23,135.0533,,,0.0068,-0.025437817,0.25472476
2020-09-24,121.2667,,,0.0067,-0.046763641,0.255236429
2020-09-25,131.1567,,,0.0066,0.034048922,0.255449359
2020-09-28,141.54,,,0.0067,0.03308871,0.255645748
2020-09-29,138.6667,,,0.0066,-0.008907011,0.255604609
2020-09-30,140.44,,,0.0069,0.00551864,0.255544398
2020-10-01,146.92,,,0.0068,0.019590099,0.255566905
2020-10-02,140.4633,,,0.007,-0.019518052,0.255607041
2020-10-05,141.1167,,,0.0078,0.002015545,0.255541893
2020-10-06,141.2633,,,0.0076,0.000450935,0.255476552
2020-10-07,139.9567,,,0.0081,-0.004035654,0.25541741
2020-10-08,146.1467,,,0.0078,0.01879532,0.255432645
2020-10-09,143.3767,,,0.0079,-0.008310433,0.255388897
2020-10-12,147.3333,,,0.0079,0.011822336,0.255353576
2020-10-13,147.7833,,,0.0074,0.001324444,0.255288432
2020-10-14,149.9267,,,0.0073,0.006253622,0.255230428
2020-10-15,150.1033,,,0.0074,0.000511258,0.255165389
2020-10-16,151.48,,,0.0076,0.003965056,0.255102664
2020-10-19,148.7467,,,0.0078,-0.007907957,0.255057354
2020-10-20,143.9167,,,0.0081,-0.014336147,0.255051025
2020-10-21,140.9,,,0.0083,-0.009200199,0.25501188
2020-10-22,147.3067,,,0.0087,0.019311507,0.255031999
2020-10-23,140.6133,,,0.0085,-0.0201961,0.255079192
2020-10-26,137.21,,,0.0081,-0.010640636,0.255047897
2020-10-27,141.2533,,,0.0079,0.012612838,0.255017465
2020-10-28,138.8267,,,0.0079,-0.007525602,0.254970606
2020-10-29,136.6533,,,0.0085,-0.006852877,0.254921034
2020-10-30,135.6318,,,0.0088,-0.003258598,0.254860744
2020-11-02,131.3333,,,0.0087,-0.013986669,0.254851714
2020-11-03,136.5767,,,0.009,0.017001758,0.254852067
2020-11-04,143.54,,,0.0078,0.021596327,0.254894635
2020-11-05,142.7667,,,0.0079,-0.002346021,0.254832794
2020-11-06,145.3667,,,0.0083,0.00783801,0.254780314
2020-11-09,146.5,,,0.0096,0.003372693,0.254717406
2020-11-10,140.03,,,0.0098,-0.019616536,0.254758428
2020-11-11,138.8167,,,0.0098,-0.003779373,0.254699581
2020-11-12,138.35,,,0.0088,-0.001462553,0.254636691
2020-11-13,136.95,,,0.0089,-0.004417127,0.254579522
2020-11-16,136.31,,,0.0091,-0.002034319,0.254517478
2020-11-17,153.39,,,0.0087,0.05126933,0.255085359
2020-11-18,149.45,,,0.0088,-0.011301128,0.255058305
2020-11-19,164,,,0.0086,0.040347929,0.255380331
2020-11-20,165.9967,,,0.0083,0.005255606,0.255320678
2020-11-23,167.8333,,,0.0086,0.00477868,0.255260103
2020-11-24,180.1333,,,0.0088,0.030715871,0.255415712
2020-11-25,183.3533,,,0.0088,0.007694726,0.255362765
2020-11-27,193.72,,,0.0084,0.02388573,0.255428761
2020-11-30,200.7367,,,0.0084,0.01545232,0.255416514
2020-12-01,199.1967,,,0.0092,-0.003344641,0.255357063
2020-12-02,185.48,,,0.0095,-0.030985052,0.255545699
2020-12-03,196.6733,,,0.0092,0.025448318,0.255629709
2020-12-04,197.0033,,,0.0097,0.000728096,0.255565681
2020-12-07,201.6399,,,0.0094,0.010102972,0.255522239
2020-12-08,208.5017,,,0.0092,0.014533127,0.255503591
2020-12-09,217.8967,,,0.0095,0.019141053,0.255520929
2020-12-10,191.4567,,,0.0092,-0.056180084,0.256261641
2020-12-11,205.0033,,,0.009,0.029690283,0.256400161
2020-12-14,206.3333,,,0.009,0.002808472,0.256336934
2020-12-15,214.4267,,,0.0092,0.016709538,0.256333597
2020-12-16,209.41,,,0.0092,-0.010281445,0.2563008
2020-12-17,209.3967,,,0.0094,-2.75837E-05,0.256237129
2020-12-18,222.9667,,,0.0095,0.027270173,0.256342501
2020-12-21,222.08,,,0.0095,-0.001730557,0.256280456
2020-12-22,216,,,0.0093,-0.012055698,0.256258341
2020-12-23,210.7333,,,0.0096,-0.010720583,0.256228117
2020-12-24,214.33,,,0.0094,0.007349796,0.256174277
2020-12-28,224.8367,,,0.0094,0.020784238,0.256206375
2020-12-29,220.3333,,,0.0094,-0.008787063,0.256166097
2020-12-30,224,,,0.0093,0.007167879,0.256111773
2020-12-31,233.33,,,0.0093,0.017722563,0.256116492
2021-01-04,239.82,,,0.0093,0.011914818,0.256081981
2021-01-05,241.22,,,0.0096,0.002527914,0.256019023
2021-01-06,252.83,,,0.0104,0.020415292,0.25604738
2021-01-07,259.21,,,0.0108,0.010823147,0.256007354
2021-01-08,285.3333,,,0.0113,0.041700707,0.256346834
2021-01-11,283.1333,,,0.0115,-0.003361508,0.2562881
2021-01-12,277,,,0.0115,-0.009511182,0.256251779
2021-01-13,284.2533,,,0.011,0.011225746,0.256213634
2021-01-14,281.13,,,0.0115,-0.004798323,0.256158596
2021-01-15,284,,,0.0111,0.004411147,0.256098068
2021-01-19,279.2667,,,0.011,-0.007299187,0.256051727
2021-01-20,286.2467,,,0.011,0.010721335,0.256011294
2021-01-21,285,,,0.0112,-0.001895629,0.255950233
2021-01-22,278.1033,,,0.011,-0.010638718,0.255920228
2021-01-25,285,,,0.0105,0.010638718,0.255879524
2021-01-26,297.1267,,,0.0105,0.01809682,0.255887032
2021-01-27,290.1167,,,0.0104,-0.010368951,0.255855627
2021-01-28,273.3333,,,0.0107,-0.025880184,0.255968237
2021-01-29,276.6668,,,0.0111,0.005264502,0.255909616
2021-02-01,271.43,,,0.0109,-0.0082992,0.255867772
2021-02-02,281.56,,,0.0112,0.01591311,0.255858498
2021-02-03,292.34,,,0.0115,0.016317286,0.255852126
2021-02-04,285,,,0.0115,-0.011043383,0.25582462
2021-02-05,281.6667,,,0.0119,-0.005109354,0.255770975
2021-02-08,289.89,,,0.0119,0.012497729,0.255739991
2021-02-09,285.04,,,0.0118,-0.007327425,0.255694203
2021-02-10,281.2117,,,0.0115,-0.005872424,0.255643072
2021-02-11,270.8133,,,0.0116,-0.016363397,0.255653475
2021-02-12,267.0867,,,0.012,-0.006017727,0.255602855
2021-02-16,272.6667,,,0.013,0.00897984,0.2555556
2021-02-17,259.6967,,,0.0129,-0.021165671,0.25561176
2021-02-18,260.3,,,0.0129,0.001007737,0.255549286
2021-02-19,265,,,0.0134,0.007771706,0.255497859
2021-02-22,254.2133,,,0.0137,-0.018047606,0.255522949
2021-02-23,220.71,,,0.0137,-0.061376258,0.2563952
2021-02-24,237.2833,,,0.0138,0.031445163,0.256555052
2021-02-25,242.05,,,0.0154,0.008637913,0.256506499
2021-02-26,233.3333,,,0.0144,-0.015928364,0.256512522
2021-03-01,230.0367,,,0.0145,-0.006179594,0.256462326
2021-03-02,239.4267,,,0.0142,0.017375451,0.256464137
2021-03-03,229.33,,,0.0147,-0.018711709,0.256494499
2021-03-04,218.6,,,0.0154,-0.020810713,0.25654553
2021-03-05,208.6867,,,0.0156,-0.020155386,0.256589681
2021-03-08,200.1833,,,0.0159,-0.018066927,0.256613687
2021-03-09,202.7267,,,0.0155,0.005483107,0.25655626
2021-03-10,233.4333,,,0.0153,0.061251859,0.257359134
2021-03-11,233.1333,,,0.0154,-0.000558498,0.257297255
2021-03-12,223.3333,,,0.0164,-0.018650828,0.257326361
2021-03-15,231.3633,,,0.0162,0.015340987,0.25731297
2021-03-16,234.45,,,0.0162,0.005755767,0.25725604
2021-03-17,218.9567,,,0.0163,-0.029691998,0.257416755
2021-03-18,228.0967,,,0.0171,0.017760763,0.257421243
2021-03-19,215.5333,,,0.0174,-0.024604624,0.257513828
2021-03-22,228.1967,,,0.0169,0.024794981,0.257585875
2021-03-23,225.2567,,,0.0163,-0.005631642,0.257533933
2021-03-24,222.6367,,,0.0162,-0.005080961,0.257480375
2021-03-25,204.3333,,,0.0163,-0.037257607,0.25776316
2021-03-26,213.9567,,,0.0167,0.019986742,0.257786414
2021-03-29,205.2133,,,0.0173,-0.018120387,0.257810024
2021-03-30,200.5833,,,0.0173,-0.009910732,0.257775651
2021-03-31,215.54,,,0.0174,0.031233106,0.257929493
2021-04-01,229.4567,,,0.0169,0.027172865,0.258028971
2021-04-05,235.9033,,,0.0173,0.012033273,0.257995606
2021-04-06,230.1,,,0.0167,-0.010817398,0.257966205
2021-04-07,229,,,0.0168,-0.002081136,0.257906345
2021-04-08,225.7933,,,0.0164,-0.006124431,0.257856159
2021-04-09,225.9233,,,0.0167,0.000249972,0.257794317
2021-04-12,228.5667,,,0.0169,0.005051935,0.257736317
2021-04-13,237.5667,,,0.0164,0.016772607,0.257733046
2021-04-14,256.9,,,0.0164,0.033978539,0.257926523
2021-04-15,247.7,,,0.0156,-0.015838098,0.257931
2021-04-16,242.8833,,,0.0159,-0.008528352,0.257890349
2021-04-19,239.8667,,,0.0161,-0.005427695,0.257838163
2021-04-20,239.14,,,0.0158,-0.001317735,0.257777644
2021-04-21,234.9233,,,0.0157,-0.007726132,0.257733647
2021-04-22,247.1667,,,0.0157,0.022063866,0.257776009
2021-04-23,239.9333,,,0.0158,-0.012899432,0.257759383
2021-04-26,247,,,0.0158,0.012606426,0.257729378
2021-04-27,239.32,,,0.0163,-0.013717959,0.257718242
2021-04-28,232.1367,,,0.0163,-0.013235188,0.257703812
2021-04-29,233.17,,,0.0165,0.001928866,0.257642517
2021-04-30,222.53,,,0.0165,-0.020284105,0.257686367
2021-05-03,234.6,,,0.0163,0.02293944,0.257737552
2021-05-04,226.3133,,,0.0161,-0.01561793,0.257740187
2021-05-05,227.02,,,0.0159,0.001354042,0.25767882
2021-05-06,226.92,,,0.0158,-0.000191344,0.257617769
2021-05-07,221.9333,,,0.016,-0.009650304,0.257582645
2021-05-10,221.6333,,,0.0163,-0.000587458,0.257521919
2021-05-11,199.7467,,,0.0164,-0.0451554,0.257954709
2021-05-12,200.83,,,0.0169,0.002348975,0.257893868
2021-05-13,200.515,,,0.0166,-0.000681722,0.257833207
2021-05-14,194.47,,,0.0163,-0.013294252,0.257818923
2021-05-17,191.851,,,0.0164,-0.005888547,0.257768496
2021-05-18,189.3333,,,0.0164,-0.005737063,0.257717624
2021-05-19,184.1833,,,0.0168,-0.011976755,0.257695047
2021-05-20,191.6667,,,0.0163,0.017296416,0.257696166
2021-05-21,198.7033,,,0.0163,0.015658414,0.257685424
2021-05-24,193.8667,,,0.0161,-0.010701862,0.257655706
2021-05-25,202.4367,,,0.0156,0.018786031,0.25766857
2021-05-26,202.52,,,0.0158,0.00017867,0.25760775
2021-05-27,206.7467,,,0.0161,0.008970668,0.257561795
2021-05-28,209.5,,,0.0158,0.005745441,0.257506281
2021-06-01,209.2667,,,0.0162,-0.000483901,0.257445921
2021-06-02,206.71,,,0.0159,-0.005338639,0.257394228
2021-06-03,200.6,,,0.0163,-0.013030558,0.257378502
2021-06-04,193.2367,,,0.0156,-0.016241316,0.257385812
2021-06-07,197.275,,,0.0157,0.00898244,0.257340141
2021-06-08,207.67,,,0.0153,0.022301711,0.257384937
2021-06-09,200.7233,,,0.015,-0.014775975,0.257381175
2021-06-10,201.2933,,,0.0145,0.001231531,0.257320601
2021-06-11,203.41,,,0.0147,0.00454298,0.257263067
2021-06-14,204.0767,,,0.0151,0.001421123,0.257202613
2021-06-15,205.5633,,,0.0151,0.003152158,0.257143286
2021-06-16,199.1783,,,0.0157,-0.01370356,0.257132126
2021-06-17,200.6293,,,0.0152,0.003152337,0.257072878
2021-06-18,204.4567,,,0.0145,0.008206989,0.257024741
2021-06-21,208.16,,,0.015,0.007795932,0.256975289
2021-06-22,206.0833,,,0.0148,-0.004354479,0.256921429
2021-06-23,210.6667,,,0.015,0.009553092,0.256878311
2021-06-24,224.9967,,,0.0149,0.028580256,0.256993767
2021-06-25,229.86,,,0.0154,0.009287254,0.256949565
2021-06-28,223.88,,,0.0149,-0.011448104,0.256924661
2021-06-29,228.2167,,,0.0149,0.008332123,0.25687708
2021-06-30,226.59,,,0.0145,-0.003106682,0.25682076
2021-07-01,227.9733,,,0.0148,0.002643246,0.256761384
2021-07-02,226.3267,,,0.0144,-0.003148195,0.256705221
2021-07-06,227.2372,,,0.0137,0.001743638,0.256645413
2021-07-07,221.4233,,,0.0133,-0.01125611,0.256619582
2021-07-08,209.4567,,,0.013,-0.024129062,0.256703555
2021-07-09,217.7283,,,0.0137,0.016820625,0.256701524
2021-07-12,220.7333,,,0.0138,0.005952974,0.256647451
2021-07-13,228.7733,,,0.0142,0.015537481,0.256636429
2021-07-14,223.5833,,,0.0137,-0.009965975,0.256603844
2021-07-15,219.4633,,,0.0131,-0.008077457,0.256562666
2021-07-16,218.2267,,,0.0131,-0.00245402,0.256505582
2021-07-19,209.9633,,,0.0119,-0.016764495,0.256517419
2021-07-20,217.33,,,0.0123,0.01497629,0.256502886
2021-07-21,219.87,,,0.013,0.005046296,0.256447155
2021-07-22,218.8143,,,0.0127,-0.002090276,0.256389672
2021-07-23,215.4533,,,0.013,-0.00672255,0.256343499
2021-07-26,216.99,,,0.0129,0.003086569,0.256285082
2021-07-27,221.1333,,,0.0125,0.008214427,0.256237754
2021-07-28,215.665,,,0.0126,-0.010874477,0.256210098
2021-07-29,216.5967,,,0.0128,0.001872166,0.256150934
2021-07-30,223.9193,,,0.0124,0.014439692,0.256133217
2021-08-02,233.3333,,,0.012,0.017885195,0.256139372
2021-08-03,239.6667,,,0.0119,0.011630973,0.256106125
2021-08-04,237,,,0.0119,-0.00485935,0.256054547
2021-08-05,238.6667,,,0.0123,0.003043482,0.255996357
2021-08-06,237.3,,,0.0131,-0.00249409,0.255939884
2021-08-09,236.7233,,,0.0133,-0.001056732,0.255881674
2021-08-10,237.9967,,,0.0136,0.002329929,0.25582304
2021-08-11,237.57,,,0.0135,-0.000779338,0.255764677
2021-08-12,235.4467,,,0.0136,-0.00389899,0.255710998
2021-08-13,241.2367,,,0.0129,0.010550771,0.255673042
2021-08-16,235.0233,,,0.0126,-0.011332459,0.255648319
2021-08-17,224.22,,,0.0126,-0.020436572,0.255693075
2021-08-18,223.2493,,,0.0127,-0.001884242,0.255635997
2021-08-19,226.07,,,0.0124,0.005452828,0.255581821
2021-08-20,227.6167,,,0.0126,0.002961188,0.255523973
2021-08-23,228.4807,,,0.0125,0.001645398,0.255465342
2021-08-24,236.8933,,,0.0129,0.015703257,0.25545611
2021-08-25,235.6767,,,0.0135,-0.002236129,0.255399707
2021-08-26,236.1033,,,0.0134,0.000785409,0.255341074
2021-08-27,235,,,0.0131,-0.002034195,0.255284467
2021-08-30,238.2383,,,0.0129,0.005943719,0.255231598
2021-08-31,244.3333,,,0.013,0.010971079,0.255195881
2021-09-01,244.6933,,,0.0131,0.000639417,0.255137416
2021-09-02,244.8333,,,0.0129,0.000248408,0.25507908
2021-09-03,244.0831,,,0.0133,-0.001332776,0.255021841
2021-09-07,246.6667,,,0.0138,0.004572813,0.254966467
2021-09-08,253.86,,,0.0135,0.012483752,0.254938271
2021-09-09,251.1367,,,0.013,-0.004684093,0.254887133
2021-09-10,253.2,,,0.0135,0.003553518,0.254830423
2021-09-13,246.7381,,,0.0133,-0.011227485,0.254805648
2021-09-14,247.5233,,,0.0128,0.00137987,0.254747511
2021-09-15,248.3333,,,0.0131,0.001418873,0.254689422
2021-09-16,250.9433,,,0.0134,0.004540645,0.254634252
2021-09-17,252.3833,,,0.0137,0.00248501,0.254576729
2021-09-20,244.8526,,,0.0131,-0.013155895,0.254563506
2021-09-21,244.93,,,0.0133,0.000137263,0.254505655
2021-09-22,247.8421,,,0.0132,0.005133098,0.254451679
2021-09-23,251.6667,,,0.0141,0.006650674,0.254401128
2021-09-24,248.63,,,0.0147,-0.005272224,0.254351934
2021-09-27,257.7067,,,0.0148,0.01557218,0.254342352
2021-09-28,262.4,,,0.0154,0.007838121,0.254295251
2021-09-29,259.9333,,,0.0155,-0.00410191,0.254243206
2021-09-30,260.3333,,,0.0152,0.000667803,0.254185486
2021-10-01,259.4667,,,0.0148,-0.001448095,0.254129073
2021-10-04,265.5,,,0.0149,0.009982897,0.254089806
2021-10-05,261.5987,,,0.0154,-0.006428944,0.254044405
2021-10-06,258.7333,,,0.0153,-0.004783254,0.253994182
2021-10-07,261.82,,,0.0158,0.005150491,0.25394062
2021-10-08,265.4033,,,0.0161,0.0059035,0.253888644
2021-10-11,262.55,,,0.0161,-0.004694296,0.253838307
2021-10-12,266.9767,,,0.0159,0.007261338,0.253789844
2021-10-13,270.1567,,,0.0156,0.005142382,0.253736405
2021-10-14,271.83,,,0.0152,0.002681642,0.253679721
2021-10-15,274.5795,,,0.0159,0.004370725,0.253625032
2021-10-18,283.93,,,0.0159,0.014543173,0.253609216
2021-10-19,292.51,,,0.0165,0.012929435,0.253584125
2021-10-20,288.45,,,0.0165,-0.006070175,0.253537976
2021-10-21,285.3333,,,0.0168,-0.004718084,0.253488002
2021-10-22,298.5,,,0.0166,0.019591876,0.253508682
2021-10-25,316.8433,,,0.0164,0.025900192,0.253590794
2021-10-26,341.5633,,,0.0163,0.032626673,0.253757783
2021-10-27,346.5533,,,0.0154,0.006298838,0.253706958
2021-10-28,356.1033,,,0.0157,0.01180596,0.253676007
2021-10-29,360.62,,,0.0155,0.005473811,0.253623427
2021-11-01,381.6667,,,0.0158,0.024634461,0.253691164
2021-11-02,386.4533,,,0.0156,0.00541275,0.253638482
2021-11-03,392.4433,,,0.016,0.006679899,0.25358868
2021-11-04,411.47,,,0.0153,0.020561258,0.253616981
2021-11-05,409.3333,,,0.0145,-0.0022611,0.253562459
2021-11-08,383.2633,,,0.0151,-0.028579842,0.253700756
2021-11-09,391.2,,,0.0146,0.008901611,0.25365775
2021-11-10,336.8033,,,0.0156,-0.065022508,0.254569603
2021-11-11,367.59,,,0.0156,0.03798735,0.254816039
2021-11-12,349.1667,,,0.0158,-0.02233087,0.25487941
2021-11-15,339.21,,,0.0163,-0.012564171,0.254862969
2021-11-16,334.4367,,,0.0163,-0.006154717,0.254817201
2021-11-17,354.5033,,,0.016,0.025306353,0.254891061
2021-11-18,368.85,,,0.0159,0.017229505,0.254892364
2021-11-19,366.29,,,0.0154,-0.003024726,0.254838978
2021-11-22,387.4433,,,0.0163,0.024383093,0.254902829
2021-11-23,389.17,,,0.0167,0.001931199,0.254846115
2021-11-24,360.13,,,0.0164,-0.033680053,0.255054442
2021-11-26,366.49,,,0.0148,0.007602828,0.255007195
2021-11-29,366.9967,,,0.0152,0.00060003,0.254950377
2021-11-30,381.4567,,,0.0143,0.016783088,0.254948475
2021-12-01,386.8967,,,0.0143,0.006149778,0.25489753
2021-12-02,366.3533,,,0.0144,-0.023694918,0.254974928
2021-12-03,361.5967,,,0.0135,-0.00567565,0.25492795
2021-12-06,333.8367,,,0.0143,-0.03469038,0.255150867
2021-12-07,348.0667,,,0.0148,0.018128397,0.25515876
2021-12-08,350.9033,,,0.0152,0.003524977,0.255103476
2021-12-09,353.5467,,,0.0149,0.003259335,0.255047946
2021-12-10,336.25,,,0.0148,-0.021784495,0.255104941
2021-12-13,333.6967,,,0.0142,-0.003310381,0.255052335
2021-12-14,315,,,0.0144,-0.025041358,0.255143938
2021-12-15,317.7367,,,0.0147,0.003756827,0.255089077
2021-12-16,331.5,,,0.0144,0.018416152,0.255099249
2021-12-17,304.9233,,,0.0141,-0.036292922,0.255346268
2021-12-20,303.5667,,,0.0143,-0.001936482,0.255291537
2021-12-21,305.6233,,,0.0148,0.002932331,0.255235886
2021-12-22,321.8867,,,0.0146,0.022516572,0.255280984
2021-12-23,335.6,,,0.015,0.01811892,0.255288794
2021-12-27,357.89,,,0.0148,0.027927612,0.255390895
2021-12-28,369.83,,,0.0149,0.014252574,0.255372871
2021-12-29,366.2133,,,0.0155,-0.004268025,0.255322474
2021-12-30,353.7767,,,0.0152,-0.015004886,0.255321763
2021-12-31,357.8133,,,0.0152,0.004927253,0.255268823
2022-01-03,382.5833,,,0.0163,0.02906953,0.255384271
2022-01-04,396.5167,,,0.0166,0.015535474,0.255373988
2022-01-05,382.2167,,,0.0171,-0.015951825,0.25538013
2022-01-06,359,,,0.0173,-0.02721521,0.255496645
2022-01-07,360.1233,,,0.0176,0.001356773,0.255440418
2022-01-10,333.3333,,,0.0178,-0.033572519,0.255643124
2022-01-11,351.2233,,,0.0175,0.022704617,0.255689375
2022-01-12,359.6167,,,0.0174,0.010256532,0.255651837
2022-01-13,369.69,,,0.017,0.011997852,0.255621969
2022-01-14,339.96,,,0.0178,-0.036409883,0.255868292
2022-01-18,342.2033,,,0.0187,0.002856373,0.255812877
2022-01-19,347.2333,,,0.0183,0.006337174,0.255762967
2022-01-20,336.5767,,,0.0183,-0.01353732,0.255752295
2022-01-21,332.1133,,,0.0175,-0.00579778,0.255706063
2022-01-24,301.5867,,,0.0175,-0.041874083,0.256045878
2022-01-25,304.7333,,,0.0178,0.00450773,0.25599252
2022-01-26,317.4767,,,0.0185,0.017791943,0.255997669
2022-01-27,311.12,,,0.0181,-0.008783927,0.255962015
2022-01-28,277.1867,,,0.0178,-0.050155542,0.256467723
2022-01-31,290.9033,,,0.0179,0.02097626,0.256498048
2022-02-01,311.7367,,,0.0181,0.030039286,0.256623896
2022-02-02,309.3933,,,0.0178,-0.003277029,0.256571625
2022-02-03,294,,,0.0182,-0.022163574,0.256630027
2022-02-04,299.0733,,,0.0193,0.007430312,0.25658305
2022-02-07,307.93,,,0.0192,0.012674359,0.256556596
2022-02-08,301.8433,,,0.0196,-0.008670462,0.256520393
2022-02-09,311.6667,,,0.0194,0.013908862,0.256500513
2022-02-10,302.79,,,0.0203,-0.012548875,0.256483538
2022-02-11,303.21,,,0.0192,0.000601992,0.256427676
2022-02-14,287.19,,,0.0198,-0.023574207,0.25650029
2022-02-15,300,,,0.0205,0.018951941,0.256513952
2022-02-16,304.6833,,,0.0203,0.006727396,0.256465319
2022-02-17,304.42,,,0.0197,-0.000375469,0.2564099
2022-02-18,295.3333,,,0.0192,-0.013160763,0.256396566
2022-02-22,278.0433,,,0.0194,-0.026199984,0.256497899
2022-02-23,276.81,,,0.0199,-0.001930659,0.256443906
2022-02-24,233.4633,,,0.0196,-0.073963155,0.257581259
2022-02-25,269.7433,,,0.0197,0.062732046,0.258336157
2022-02-28,271.67,,,0.0183,0.003091016,0.258281123
2022-03-01,289.8933,,,0.0172,0.028196495,0.258382579
2022-03-02,290.71,,,0.0186,0.001221793,0.258326593
2022-03-03,292.9233,,,0.0186,0.003293947,0.258271815
